Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Rate
Post_4697,youtube,#fashion,reel,usa,1171081,274462,40123,11828,high,0.2787279445230518
Post_4698,twitter,#fashion,reel,japan,4865703,253419,78639,45758,high,0.0776488001836528
Post_4699,tiktok,#challenge,live stream,india,4033514,337654,97426,20972,low,0.1130656792067661
Post_4700,twitter,#viral,tweet,uk,1186127,319670,41088,8135,high,0.31100632562954894
Post_4701,youtube,#comedy,live stream,usa,120399,86677,48450,40249,medium,1.456623393882009
Post_4702,twitter,#music,reel,usa,600372,260597,9374,46042,medium,0.5263619889002152
Post_4703,instagram,#music,shorts,brazil,4903978,68921,75527,6533,low,0.03078745459298553
Post_4704,twitter,#fashion,shorts,usa,3529073,152267,95610,19210,high,0.0756819142023982
Post_4705,instagram,#challenge,shorts,canada,642028,8962,37402,31693,low,0.12157880964693128
Post_4706,tiktok,#viral,live stream,japan,1289152,336168,68747,23496,medium,0.33232000570917936
Post_4707,tiktok,#challenge,shorts,japan,1549672,2009,48438,13727,high,0.041411343819853494
Post_4708,twitter,#music,tweet,brazil,3216935,211312,25058,14426,low,0.07796116489764325
Post_4709,instagram,#fashion,tweet,japan,3219104,42669,37168,32049,high,0.03475687644760778
Post_4710,twitter,#viral,video,canada,3649931,9757,30263,32855,high,0.019966130866583505
Post_4711,youtube,#dance,reel,australia,1273182,343660,43126,10947,medium,0.31239288648441466
Post_4712,tiktok,#fitness,live stream,india,2864591,79967,39479,6156,high,0.043846399014728456
Post_4713,instagram,#gaming,tweet,brazil,3007888,375087,4908,13091,medium,0.13068505210300382
Post_4714,tiktok,#music,tweet,usa,40261,171945,70151,1807,medium,6.058046248230298
Post_4715,twitter,#viral,reel,brazil,1058662,43960,53826,44909,high,0.13478806266778254
Post_4716,twitter,#gaming,video,uk,4341471,412137,79329,19485,high,0.11769075504592798
Post_4717,tiktok,#education,tweet,japan,2011861,280278,88874,1104,high,0.1840365711150025
Post_4718,instagram,#gaming,tweet,brazil,3649213,270175,90118,2531,high,0.09942527333975847
Post_4719,instagram,#viral,post,india,2216125,449987,37594,38581,high,0.23742433301370636
Post_4720,youtube,#education,live stream,japan,4746083,347026,53053,6064,medium,0.08557435679064189
Post_4721,twitter,#challenge,live stream,usa,1476558,181352,24958,40761,high,0.1673290178916101
Post_4722,twitter,#dance,live stream,brazil,4798367,198861,99656,30484,high,0.06856520145291096
Post_4723,twitter,#gaming,shorts,germany,3399161,424575,33841,15840,low,0.13952148780243126
Post_4724,instagram,#viral,video,australia,1781924,79633,15583,15885,low,0.06234889927965503
Post_4725,youtube,#gaming,live stream,uk,2720858,354755,65499,24161,low,0.1633363446383457
Post_4726,instagram,#viral,video,india,2934790,77308,84676,8936,low,0.05823926073075075
Post_4727,instagram,#comedy,video,usa,4370709,128441,38915,38928,high,0.04719691930988771
Post_4728,instagram,#fitness,tweet,australia,453593,164787,60691,27711,low,0.5581854217326987
Post_4729,youtube,#comedy,shorts,germany,1173127,487690,4447,38679,high,0.4524795695606699
Post_4730,instagram,#viral,video,brazil,71482,226507,35353,35679,medium,4.162432500489634
Post_4731,twitter,#education,live stream,brazil,3177671,77073,55792,45498,medium,0.05613010283317562
Post_4732,youtube,#education,shorts,germany,1998533,277428,1086,25936,high,0.15233673899805508
Post_4733,twitter,#education,reel,brazil,2153009,424075,10091,31751,low,0.2164027182422368
Post_4734,instagram,#fashion,video,india,811919,220241,66953,6617,low,0.3618723049959417
Post_4735,instagram,#challenge,shorts,usa,4383045,364525,90039,11727,high,0.10638517286498314
Post_4736,tiktok,#tech,shorts,japan,191000,174033,5711,21027,low,1.0511570680628273
Post_4737,instagram,#fitness,reel,brazil,4436970,261021,47592,40550,medium,0.07869401866589136
Post_4738,instagram,#gaming,live stream,japan,1831132,238386,42195,33961,low,0.17177461810508474
Post_4739,tiktok,#dance,reel,uk,50550,195965,58390,43705,medium,5.896340257171118
Post_4740,tiktok,#fashion,tweet,brazil,4907733,196379,31009,15463,low,0.04948333578864213
Post_4741,twitter,#dance,reel,usa,2104258,182294,4266,23225,low,0.09969547460434984
Post_4742,instagram,#music,video,germany,1722070,493708,79119,41390,medium,0.35667365438106463
Post_4743,tiktok,#dance,tweet,canada,505720,140570,2510,17156,low,0.31684726726251683
Post_4744,instagram,#music,shorts,uk,1137589,168541,64622,23184,medium,0.2253423688168574
Post_4745,youtube,#education,reel,australia,3702911,85206,4933,20680,medium,0.029927535390399607
Post_4746,instagram,#fitness,tweet,australia,4033578,51533,75559,11512,low,0.034362543627518796
Post_4747,twitter,#fitness,live stream,india,3327912,51574,51539,29622,medium,0.03988536956506061
Post_4748,twitter,#challenge,live stream,india,641205,300091,92655,43197,medium,0.6798808493383551
Post_4749,tiktok,#dance,video,uk,1668055,24782,18001,35311,medium,0.046817401104879634
Post_4750,twitter,#challenge,tweet,brazil,2677552,450023,10672,13565,low,0.17712447788128857
Post_4751,tiktok,#tech,live stream,uk,2617130,78201,18502,1615,high,0.03756710595193972
Post_4752,youtube,#music,tweet,india,4962798,142287,79299,31575,high,0.05101174780839357
Post_4753,tiktok,#viral,shorts,canada,3905473,416515,20273,39780,medium,0.12202568037213418
Post_4754,instagram,#gaming,live stream,india,3097651,268306,65885,16747,high,0.1132916522874914
Post_4755,youtube,#challenge,video,india,3232709,17533,73322,45503,low,0.04218072211263062
Post_4756,twitter,#education,tweet,brazil,3967702,357355,37276,37138,medium,0.10882092455532194
Post_4757,tiktok,#fashion,shorts,germany,2370772,494750,40998,22174,low,0.23533346943527256
Post_4758,twitter,#comedy,tweet,india,1219338,54007,33919,26510,medium,0.09385092566622216
Post_4759,instagram,#fashion,video,canada,1602283,403609,7724,20596,medium,0.26957098090661885
Post_4760,youtube,#music,tweet,india,2050005,495359,98876,31147,high,0.30506364618622883
Post_4761,instagram,#tech,live stream,brazil,1650036,304588,15654,19851,high,0.20611247269756539
Post_4762,youtube,#music,tweet,japan,2101712,32761,87377,33207,medium,0.07296194721255814
Post_4763,tiktok,#fashion,reel,canada,1519302,486312,88398,108,high,0.3783434761489157
Post_4764,tiktok,#viral,video,usa,2025180,52573,77235,39474,high,0.08358861928322421
Post_4765,tiktok,#fitness,shorts,india,4001869,426578,74476,13790,medium,0.1286508878726415
Post_4766,youtube,#viral,post,india,2237936,126499,7462,31727,medium,0.07403607609869094
Post_4767,instagram,#fitness,video,brazil,4087039,483900,15030,24612,low,0.12809811699863888
Post_4768,youtube,#dance,video,australia,2618299,174129,18094,29585,high,0.08471454176929373
Post_4769,instagram,#music,post,india,1027847,362060,47435,37002,low,0.4344002560692399
Post_4770,instagram,#dance,tweet,germany,1334589,266552,48272,11189,medium,0.24427969959290838
Post_4771,youtube,#challenge,live stream,canada,3359899,492874,1269,8977,medium,0.1497425964292379
Post_4772,instagram,#viral,reel,australia,17410,440302,87598,7090,low,30.72889144170017
Post_4773,tiktok,#viral,shorts,japan,2141862,328046,8689,37898,medium,0.17490996151946298
Post_4774,twitter,#fitness,video,canada,4019882,131670,67263,648,low,0.049648472268588976
Post_4775,twitter,#gaming,post,japan,2968787,334782,75537,29581,medium,0.14817499537689974
Post_4776,tiktok,#education,post,germany,1461068,234320,76468,12204,high,0.22106568619667258
Post_4777,youtube,#gaming,video,canada,619225,412705,58028,15962,medium,0.7859744034882312
Post_4778,tiktok,#gaming,tweet,canada,1278728,429074,13570,2674,low,0.34825076169443386
Post_4779,twitter,#challenge,live stream,germany,609969,103448,60694,21763,high,0.3047777837890122
Post_4780,instagram,#fitness,tweet,uk,1085330,403285,93043,35529,low,0.4900417384574277
Post_4781,youtube,#tech,reel,canada,229246,246638,94927,39172,high,1.6608228715004842
Post_4782,instagram,#gaming,live stream,brazil,2931391,338512,25132,35276,high,0.1360855648393544
Post_4783,twitter,#viral,shorts,australia,224021,140189,90689,37245,medium,1.196865472433388
Post_4784,youtube,#gaming,post,usa,2253299,494478,11190,12355,low,0.22989536674893124
Post_4785,youtube,#comedy,reel,australia,4629977,160940,2872,31118,medium,0.04210172102366815
Post_4786,twitter,#music,live stream,india,318117,384817,87062,42578,high,1.617194302725098
Post_4787,youtube,#music,post,uk,1180106,43719,16485,43917,high,0.08823020982860862
Post_4788,tiktok,#music,tweet,japan,2476925,230450,55221,1354,medium,0.11587956841648415
Post_4789,tiktok,#tech,live stream,usa,2847991,406067,52565,33962,low,0.17296192298360494
Post_4790,twitter,#education,shorts,japan,4171736,248892,96898,12674,low,0.08592681799615316
Post_4791,tiktok,#comedy,live stream,canada,2247336,416253,29943,37996,low,0.21545153906669942
Post_4792,youtube,#education,video,germany,2970301,493114,58206,25766,low,0.19428536030523505
Post_4793,twitter,#gaming,post,usa,3953080,17672,29206,24535,low,0.018065154259463506
Post_4794,instagram,#tech,video,brazil,1986024,232499,19425,23352,low,0.13860658280061067
Post_4795,youtube,#education,post,germany,670841,327683,58507,42984,high,0.6397551729843585
Post_4796,instagram,#music,live stream,australia,1219770,291504,16339,31645,high,0.2783213228723448
Post_4797,instagram,#education,shorts,germany,1085450,318761,68762,33987,medium,0.388327421806624
Post_4798,twitter,#music,post,brazil,2841135,103616,40222,14604,medium,0.05576714939628001
Post_4799,youtube,#fashion,video,canada,324794,368597,5932,49827,low,1.3065389138961927
Post_4800,youtube,#gaming,video,usa,4603491,200988,84981,41852,medium,0.0712113915287333
Post_4801,instagram,#challenge,shorts,india,3521257,499054,62073,40943,medium,0.1709815557342165
Post_4802,youtube,#dance,video,uk,4368296,256833,21818,33470,medium,0.07145143094698711
Post_4803,tiktok,#challenge,live stream,usa,2925514,231534,48422,40859,high,0.10966107152452527
Post_4804,tiktok,#tech,video,australia,3301392,72964,71082,3187,low,0.044597248675710126
Post_4805,youtube,#education,shorts,japan,698224,114238,46020,39802,high,0.2865269598295103
Post_4806,twitter,#comedy,tweet,japan,2168867,98430,83970,511,medium,0.0843348162888734
Post_4807,twitter,#gaming,post,japan,4245823,392520,5760,6404,low,0.09531344099836475
Post_4808,tiktok,#fitness,video,germany,1784267,10082,55617,18055,low,0.046940284161507216
Post_4809,twitter,#tech,tweet,brazil,144060,334822,18895,15190,low,2.5607871720116617
Post_4810,twitter,#comedy,live stream,japan,622120,133383,42152,32063,high,0.33369446409052916
Post_4811,tiktok,#challenge,post,usa,2331691,451832,40146,31465,low,0.22449072368508521
Post_4812,twitter,#fitness,tweet,japan,4308976,171495,9299,12469,medium,0.044851259324721234
Post_4813,instagram,#music,reel,australia,3927144,233834,69647,25283,low,0.08371579957343046
Post_4814,tiktok,#fitness,tweet,canada,4852422,454011,36924,24724,low,0.10626837484456216
Post_4815,tiktok,#dance,post,canada,140078,197896,13399,27986,low,1.7081982895244079
Post_4816,tiktok,#education,shorts,uk,88641,332438,73519,30577,medium,4.924741372502567
Post_4817,tiktok,#dance,post,germany,3667805,292175,58377,2200,medium,0.09617523287088599
Post_4818,tiktok,#challenge,live stream,usa,3767399,165527,2940,32075,medium,0.05323088953413217
Post_4819,twitter,#education,video,usa,905373,288532,80147,13810,low,0.42246565780070755
Post_4820,instagram,#tech,post,uk,3032675,489182,33789,7722,high,0.17499171523489987
Post_4821,tiktok,#education,reel,canada,4546658,30623,82064,42992,medium,0.03424031453432389
Post_4822,twitter,#music,live stream,usa,3902066,108016,90527,29819,medium,0.05852335660134913
Post_4823,tiktok,#fashion,video,usa,2280197,52717,79861,6857,low,0.06115041814369548
Post_4824,youtube,#viral,live stream,japan,1009177,246103,84151,31382,high,0.35834744549271336
Post_4825,youtube,#education,reel,uk,1574314,3015,28109,12708,high,0.027841967993678517
Post_4826,instagram,#fashion,live stream,canada,2780097,314928,38702,22810,low,0.13540534736737603
Post_4827,tiktok,#viral,shorts,usa,1266,318849,1715,36121,high,281.7417061611374
Post_4828,instagram,#fashion,video,usa,1934599,344378,37234,43612,medium,0.21979955536005136
Post_4829,instagram,#gaming,reel,india,3432236,220593,79638,11255,low,0.09075308341267908
Post_4830,youtube,#comedy,reel,usa,4970374,5847,40798,15425,low,0.012487993861226539
Post_4831,twitter,#fashion,reel,usa,3207505,22365,54961,16721,low,0.029320920777987876
Post_4832,tiktok,#gaming,video,japan,3701648,432741,44948,33558,low,0.1381133484329142
Post_4833,twitter,#dance,video,japan,2795598,249418,81838,28886,low,0.12882467364764175
Post_4834,tiktok,#dance,shorts,india,3960394,222714,85120,6448,low,0.07935624586846662
Post_4835,tiktok,#tech,tweet,canada,1546650,182765,62879,44269,low,0.18744576988976175
Post_4836,twitter,#music,reel,germany,1935131,174376,30273,31178,high,0.12186616823357178
Post_4837,tiktok,#comedy,reel,brazil,1006682,469223,32079,24645,high,0.5224559493464669
Post_4838,twitter,#challenge,post,uk,3804559,410862,46533,16456,medium,0.12454820650698281
Post_4839,tiktok,#music,post,usa,3370487,304640,99763,21950,low,0.12649596334298277
Post_4840,twitter,#challenge,live stream,usa,3264450,105871,92239,40889,low,0.07321263918883732
Post_4841,tiktok,#challenge,tweet,australia,116463,420019,84514,30850,high,4.597022230236212
Post_4842,twitter,#viral,live stream,australia,423438,290269,28373,49708,low,0.8699030318488185
Post_4843,youtube,#viral,shorts,germany,1121182,99772,42285,5621,high,0.13171634935273666
Post_4844,tiktok,#education,reel,australia,1912681,262668,23314,21369,low,0.16069119732982134
Post_4845,twitter,#tech,video,germany,715400,135773,17076,35509,high,0.2632904668716802
Post_4846,twitter,#dance,tweet,uk,94208,423135,87349,22463,low,5.657131029211956
Post_4847,instagram,#education,live stream,canada,2896863,371193,92745,30595,low,0.1707132853711066
Post_4848,instagram,#challenge,live stream,canada,1015588,461019,50137,8384,medium,0.5115657136555375
Post_4849,youtube,#challenge,post,canada,3405967,397972,27387,757,high,0.1251086695790065
Post_4850,instagram,#fitness,tweet,japan,314695,60303,73622,3048,high,0.43525635933205165
Post_4851,tiktok,#fashion,reel,japan,4319494,83744,83078,26847,medium,0.04483603866564
Post_4852,instagram,#tech,video,uk,2744334,432158,74368,12933,low,0.18928417605145728
Post_4853,youtube,#comedy,live stream,india,1975939,451179,64867,14319,low,0.26841162606740393
Post_4854,tiktok,#education,video,japan,3269522,487566,24836,15466,medium,0.16145112343639223
Post_4855,instagram,#gaming,tweet,canada,4839145,482348,51534,14880,low,0.11340061105835846
Post_4856,instagram,#education,shorts,australia,459654,356338,35844,36945,medium,0.9335870023974555
Post_4857,tiktok,#music,shorts,usa,180332,34396,21909,47928,medium,0.5780061220415678
Post_4858,tiktok,#music,tweet,japan,134405,56197,39414,10372,high,0.7885346527286932
Post_4859,youtube,#dance,shorts,japan,4290567,185763,72551,49196,low,0.07167118005615575
Post_4860,twitter,#gaming,video,australia,2440554,247328,16921,20278,low,0.11658295616487076
Post_4861,youtube,#fashion,post,australia,64334,491928,68387,27432,low,9.135869058351727
Post_4862,youtube,#music,post,uk,1561101,265425,78956,35640,high,0.24343139873717332
Post_4863,youtube,#viral,post,canada,4175750,129321,55183,8361,low,0.04618691253068311
Post_4864,twitter,#fashion,post,usa,2794698,364767,81947,46251,high,0.17639294120509622
Post_4865,twitter,#fashion,reel,uk,555401,386534,22475,3736,low,0.743147743702298
Post_4866,instagram,#tech,video,canada,3979333,296583,58040,7687,medium,0.09104792185021962
Post_4867,youtube,#gaming,live stream,canada,107030,428316,72576,23752,medium,4.9018406054377275
Post_4868,instagram,#comedy,video,japan,3546380,403218,81324,33580,high,0.14609883881591934
Post_4869,tiktok,#tech,tweet,japan,314272,256848,89947,10770,high,1.1377564657366868
Post_4870,tiktok,#fitness,post,japan,3945046,160086,9229,19659,high,0.047901596077713667
Post_4871,twitter,#comedy,reel,canada,3504900,449141,9679,43516,low,0.1433239179434506
Post_4872,youtube,#dance,reel,uk,4438745,108867,70396,45391,high,0.05061205363227669
Post_4873,instagram,#viral,post,japan,264350,316213,37185,44016,medium,1.5033629657650842
Post_4874,instagram,#fitness,video,japan,2758867,340168,97166,37399,high,0.17207534832233667
Post_4875,twitter,#tech,reel,india,1725937,394633,84477,15862,high,0.28678451183328246
Post_4876,twitter,#fitness,live stream,japan,2965197,279571,11782,32670,high,0.10927537023678359
Post_4877,tiktok,#music,live stream,india,2253650,180313,80998,43440,high,0.1352255230404011
Post_4878,instagram,#music,tweet,canada,2648018,461474,69202,13596,medium,0.20553938832742075
Post_4879,twitter,#dance,video,uk,1972213,314092,79807,25783,medium,0.2127975020953619
Post_4880,tiktok,#tech,post,canada,997234,450870,54217,11793,medium,0.5183136555713103
